112,中国石化酒仙桥加油站,116.484517,39.967841,2026/1/8 15:42:29,北京
113,中油随时广开源加油站,116.447608,39.986528,2026/1/8 15:42:29,北京
114,中国石化台宜加油站,116.297595,39.879644,2026/1/8 15:42:29,北京
115,三元石油和义加油站,116.399858,39.817088,2026/1/8 15:42:29,北京
116,龙瑞森加油站,116.485811,39.848126,2026/1/8 15:42:29,北京
117,中国石化京石房加油站,116.423601,39.991124,2026/1/8 15:42:29,北京
118,北京珊瑚路加油站,116.453155,39.822045,2026/1/8 15:42:29,北京
119,四元石化加油站,116.472681,39.978358,2026/1/8 15:42:29,北京
120,腾远加油站,116.497590,39.960678,2026/1/8 15:42:29,北京
121,中国石化柳村南加油站,116.328054,39.830378,2026/1/8 15:42:30,北京
122,中国石化观音堂西加油站,116.547625,39.887474,2026/1/8 15:42:30,北京
123,中国石化裕翠加油站,116.282867,39.917996,2026/1/8 15:42:30,北京
124,中国石化中关村加油站,116.317146,39.982234,2026/1/8 15:42:30,北京
125,多美多加油站,116.374132,39.993503,2026/1/8 15:42:30,北京
126,中国国际能源加油站(小红门站),116.454368,39.817773,2026/1/8 15:42:30,北京
127,靛厂路加油站,116.280501,39.890039,2026/1/8 15:42:30,北京
128,中国石油京胜望京南加油站,116.482329,40.013817,2026/1/8 15:42:30,北京
129,中国石化西黄庄加油站,116.276872,39.953217,2026/1/8 15:42:30,北京
130,中国石化北苑路加油站,116.416518,39.993987,2026/1/8 15:42:30,北京
131,燕港石化特许加盟加油站,116.335568,39.976968,2026/1/8 15:42:30,北京
132,中化石油向阳加油站,116.499821,39.818666,2026/1/8 15:42:30,北京
133,壳牌加油站(槐房路站),116.377391,39.811664,2026/1/8 15:42:30,北京
134,中国石油京胜望京北加油站,116.485318,40.013929,2026/1/8 15:42:30,北京
135,中国国际能源朝平加油站,116.527392,39.924152,2026/1/8 15:42:30,北京
136,中国石油科大方兴加油站,116.355616,39.993173,2026/1/8 15:42:30,北京
137,中国石化平房加油站,116.542992,39.943397,2026/1/8 15:42:30,北京
138,翠泉加油站,116.288703,39.947889,2026/1/8 15:42:30,北京
139,中国石化加油站,116.300796,39.842088,2026/1/8 15:42:30,北京
140,中国石化大山子加油站,116.489179,39.978936,2026/1/8 15:42:30,北京
141,中国石化望京新城加油站,116.472272,40.001308,2026/1/8 15:42:30,北京
142,中国石化华运达加油站,116.538016,39.915710,2026/1/8 15:42:30,北京
143,北京京西三兴加油站,116.274651,39.881564,2026/1/8 15:42:30,北京
144,中国石油石大第一加油站,116.404001,40.002947,2026/1/8 15:42:30,北京
145,中国石化中旅望京加油站,116.465592,39.997576,2026/1/8 15:42:30,北京
146,中国石化五环加油站,116.436601,40.022440,2026/1/8 15:42:30,北京
147,中国石化海淀京铁加油站,116.332547,39.990650,2026/1/8 15:42:30,北京
148,中国石化益鸣加油站,116.519181,39.857496,2026/1/8 15:42:30,北京
149,中国国际能源北京清润加油站,116.352705,40.016822,2026/1/8 15:42:30,北京
150,众生中油加油站,116.312688,39.825849,2026/1/8 15:42:30,北京
151,中国石化京林加油站,116.347229,40.001199,2026/1/8 15:42:30,北京
152,中国石化京实永发加油站,116.418064,40.003367,2026/1/8 15:42:30,北京
153,中化石油樊家村形象授权加油站,116.310015,39.837839,2026/1/8 15:42:30,北京
154,中国石化石富丰加油站,116.286026,39.837144,2026/1/8 15:42:30,北京
155,中国石油中博加油站,116.527426,39.940920,2026/1/8 15:42:30,北京
156,中国石油北汽大屯加油站,116.420914,40.002233,2026/1/8 15:42:30,北京
157,壳牌旺平东加油站,116.546591,39.949956,2026/1/8 15:42:30,北京
158,中国石化永定路加油站,116.262250,39.906837,2026/1/8 15:42:30,北京
159,中国石化国凯加油站,116.468496,39.812302,2026/1/8 15:42:30,北京
160,中化道达尔新发地加油站,116.341936,39.822566,2026/1/8 15:42:30,北京
161,众生中油阜石路加油站,116.266558,39.923700,2026/1/8 15:42:31,北京
162,首发能源-京胜加油站(内环),116.274447,39.886850,2026/1/8 15:42:31,北京
163,中国石油亦庄加油站,116.506949,39.814104,2026/1/8 15:42:31,北京
164,中国石化东储加油站,116.424653,39.996841,2026/1/8 15:42:31,北京
165,中国石化柳村北加油站,116.337953,39.831026,2026/1/8 15:42:31,北京
166,中国石油北汽酒仙桥加油站,116.499972,39.973985,2026/1/8 15:42:31,北京
167,中国石化大华加油站,116.351735,40.010905,2026/1/8 15:42:31,北京
168,北京壳牌富丰加油站,116.284460,39.836900,2026/1/8 15:42:31,北京
169,中国石化昆明湖加油站,116.279259,39.975062,2026/1/8 15:42:31,北京
170,中国石油朝普加油站,116.530298,39.917441,2026/1/8 15:42:31,北京
171,北方加油站,116.230919,39.893769,2026/1/8 15:42:31,北京
172,天盛加油站,116.569027,39.809798,2026/1/8 15:42:31,北京
173,中国石油北汽多时捷加油站,116.454850,39.819246,2026/1/8 15:42:31,北京
174,北京丰台丰胜加油站,116.245406,39.890082,2026/1/8 15:42:31,北京
175,中国石化元乾元加油站,116.265037,39.872144,2026/1/8 15:42:31,北京
176,中国石油开研加油站,116.505056,39.954289,2026/1/8 15:42:31,北京
177,中国石化广泽桥加油站,116.478727,40.013808,2026/1/8 15:42:31,北京
178,中国石化石美泉加油站,116.248447,39.897597,2026/1/8 15:42:31,北京
179,中国石化横街子加油站,116.506917,39.827631,2026/1/8 15:42:31,北京
180,中国石化田村加油站,116.260180,39.931422,2026/1/8 15:42:31,北京
181,中国石化北京朝阳城市联建加油站,116.554072,39.868264,2026/1/8 15:42:31,北京
182,中化石油吉利北苑加油站,116.417155,40.024105,2026/1/8 15:42:31,北京
183,中国石化嘉创路加油站,116.542949,39.824385,2026/1/8 15:42:31,北京
184,中国石化丰北加油站,116.281632,39.868086,2026/1/8 15:42:31,北京
185,中国石化陈留加油站,116.336172,39.802468,2026/1/8 15:42:31,北京
186,中国石化中垦丰南加油站,116.345831,39.814704,2026/1/8 15:42:31,北京
187,中国石化盛磊喜利加油站,116.542545,39.920479,2026/1/8 15:42:31,北京
188,壳牌新颖新加油站,116.244929,39.907959,2026/1/8 15:42:31,北京
189,三元石油北沙滩加油站,116.367919,40.005178,2026/1/8 15:42:31,北京
190,中国石化中南星加油站,116.419147,39.787285,2026/1/8 15:42:31,北京
